序號,Month,Day,Hour,Minute,Class,答案,LocationCode,Sunlight(Lux)_normalized,仰角,MinutesOfDay,Time_sin,Time_cos
20240527132006,5,27,13,20,1,,6,0.5222341983165111,81.84,800,-0.34202014332566866,-0.9396926207859084
20240527133006,5,27,13,30,1,,6,0.5193450860439032,80.63,810,-0.3826834323650892,-0.923879532511287
20240527134006,5,27,13,40,1,,6,0.4863953031092789,79.3,820,-0.4226182617406993,-0.90630778703665
20240527135006,5,27,13,50,1,,6,0.3238875697381836,77.85,830,-0.4617486132350337,-0.8870108331782218
20240527140006,5,27,14,0,1,,6,0.2694599975601879,76.28,840,-0.5000000000000001,-0.8660254037844386
20240527141006,5,27,14,10,1,,6,0.20738855286320132,74.6,850,-0.5372996083468236,-0.8433914458128858
20240527142006,5,27,14,20,1,,6,0.12979679171753186,72.8,860,-0.5735764363510458,-0.819152044288992
20240527143006,5,27,14,30,1,,6,0.1538539529531867,70.9,870,-0.6087614290087207,-0.7933533402912352
20240527144006,5,27,14,40,1,,6,0.24258152209904593,68.88,880,-0.6427876096865393,-0.766044443118978
20240527145006,5,27,14,50,1,,6,0.2536175219190378,66.77,890,-0.6755902076156598,-0.7372773368101244
20240527150006,5,27,15,0,1,,6,0.23606105232739505,64.55,900,-0.7071067811865475,-0.7071067811865477
20240527151006,5,27,15,10,1,,6,0.36924852706684774,62.23,910,-0.7372773368101239,-0.6755902076156604
20240527152006,5,27,15,20,1,,6,0.376089635290052,59.82,920,-0.7660444431189779,-0.6427876096865395
20240527153006,5,27,15,30,1,,6,0.21776480033553944,57.32,930,-0.7933533402912349,-0.6087614290087209
20240527154006,5,27,15,40,1,,6,0.19386260741326536,54.73,940,-0.8191520442889916,-0.5735764363510464
20240527155006,5,27,15,50,1,,6,0.2091169641172176,52.06,950,-0.8433914458128855,-0.5372996083468242
20240527160006,5,27,16,0,1,,6,0.22808067977424695,49.31,960,-0.8660254037844385,-0.5000000000000004
20240527161006,5,27,16,10,1,,6,0.11531718879097044,46.49,970,-0.8870108331782215,-0.46174861323503436
20240527162006,5,27,16,20,1,,6,0.12626399163412388,43.6,980,-0.9063077870366497,-0.42261826174069994
20240527163006,5,27,16,30,1,,6,0.11424459068421473,40.64,990,-0.9238795325112868,-0.3826834323650895
20240527164006,5,27,16,40,1,,6,0.11494407203425172,37.62,1000,-0.9396926207859082,-0.3420201433256694
20240527165006,5,27,16,50,1,,6,0.07831461432952705,34.54,1010,-0.9537169507482267,-0.3007057995042738
20240528090017,5,28,9,0,3,,17,0.01762443566600292,69.26,540,0.7071067811865476,-0.7071067811865475
20240528091017,5,28,9,10,3,,17,0.0163621310300824,71.31,550,0.6755902076156604,-0.737277336810124
20240528092017,5,28,9,20,3,,17,0.013004875045094429,73.26,560,0.6427876096865395,-0.7660444431189779
20240528093017,5,28,9,30,3,,17,0.011295111982730704,75.1,570,0.6087614290087204,-0.7933533402912353
20240528094017,5,28,9,40,3,,17,0.011906109999710042,76.83,580,0.5735764363510464,-0.8191520442889916
20240528095017,5,28,9,50,3,,17,0.01359603546411989,78.44,590,0.5372996083468238,-0.8433914458128857
20240528100017,5,28,10,0,3,,17,0.012521338904818297,79.93,600,0.49999999999999994,-0.8660254037844387
20240528101017,5,28,10,10,3,,17,0.009839275838016104,81.3,610,0.4617486132350339,-0.8870108331782217
20240528102017,5,28,10,20,3,,17,0.009188877321346225,82.55,620,0.4226182617406995,-0.9063077870366499
20240528103017,5,28,10,30,3,,17,0.013275329046492135,83.67,630,0.3826834323650899,-0.9238795325112867
20240528104017,5,28,10,40,3,,17,0.02046060047873774,84.67,640,0.3420201433256689,-0.9396926207859083
20240528105017,5,28,10,50,3,,17,0.019017035042364915,85.54,650,0.30070579950427334,-0.9537169507482268
20240528110017,5,28,11,0,3,,17,0.031444215446916494,86.28,660,0.258819045102521,-0.9659258262890682
20240528111017,5,28,11,10,3,,17,0.02853300759232875,86.88,670,0.21643961393810318,-0.9762960071199333
20240528112017,5,28,11,20,3,,17,0.01950129332218112,87.36,680,0.17364817766693028,-0.984807753012208
20240528113017,5,28,11,30,3,,17,0.045210888236476884,87.71,690,0.13052619222005157,-0.9914448613738104
20240528114017,5,28,11,40,3,,17,0.04676349674340131,87.92,700,0.08715574274765864,-0.9961946980917455
20240528115017,5,28,11,50,3,,17,0.07262742562105043,88.0,710,0.04361938736533607,-0.9990482215818578
20240528120017,5,28,12,0,3,,17,0.18910215312020823,87.95,720,1.2246467991473532e-16,-1.0
20240528121017,5,28,12,10,3,,17,0.15383625628657516,87.76,730,-0.04361938736533627,-0.9990482215818578
20240528122017,5,28,12,20,3,,17,0.13568718199682683,87.44,740,-0.08715574274765794,-0.9961946980917455
20240528123017,5,28,12,30,3,,17,0.14007595531648603,86.99,750,-0.13052619222005132,-0.9914448613738105
20240528124017,5,28,12,40,3,,17,0.1134190917365547,86.41,760,-0.17364817766693047,-0.984807753012208
20240528125017,5,28,12,50,3,,17,0.10701118227980355,85.69,770,-0.21643961393810293,-0.9762960071199334
20240528130017,5,28,13,0,3,,17,0.13326164271809826,84.85,780,-0.25881904510252035,-0.9659258262890684
20240528131017,5,28,13,10,3,,17,0.10342593787426742,83.88,790,-0.30070579950427306,-0.9537169507482269
20240528132017,5,28,13,20,3,,17,0.0981847850245387,82.78,800,-0.34202014332566866,-0.9396926207859084
20240528133017,5,28,13,30,3,,17,0.08503688387171258,81.56,810,-0.3826834323650892,-0.923879532511287
20240528134017,5,28,13,40,3,,17,0.13414876565580472,80.21,820,-0.4226182617406993,-0.90630778703665
20240528135017,5,28,13,50,3,,17,0.10365871743107134,78.75,830,-0.4617486132350337,-0.8870108331782218
20240528140017,5,28,14,0,3,,17,0.08560256550861228,77.16,840,-0.5000000000000001,-0.8660254037844386
20240528141017,5,28,14,10,3,,17,0.07396267012641172,75.46,850,-0.5372996083468236,-0.8433914458128858
20240528142017,5,28,14,20,3,,17,0.07101888103492758,73.64,860,-0.5735764363510458,-0.819152044288992
20240528143017,5,28,14,30,3,,17,0.07056930244455364,71.71,870,-0.6087614290087207,-0.7933533402912352
20240528144017,5,28,14,40,3,,17,0.05575624096566268,69.68,880,-0.6427876096865393,-0.766044443118978
20240528145017,5,28,14,50,3,,17,0.05221564177522187,67.53,890,-0.6755902076156598,-0.7372773368101244
20240528150017,5,28,15,0,3,,17,0.06333233431699785,65.29,900,-0.7071067811865475,-0.7071067811865477
20240528151017,5,28,15,10,3,,17,0.07026134816162771,62.95,910,-0.7372773368101239,-0.6755902076156604
20240528152017,5,28,15,20,3,,17,0.06971477348738253,60.51,920,-0.7660444431189779,-0.6427876096865395
20240528153017,5,28,15,30,3,,17,0.06436244513151917,57.98,930,-0.7933533402912349,-0.6087614290087209
20240528154017,5,28,15,40,3,,17,0.059388186560043535,55.36,940,-0.8191520442889916,-0.5735764363510464
20240528155017,5,28,15,50,3,,17,0.05786391141036801,52.66,950,-0.8433914458128855,-0.5372996083468242
20240528160017,5,28,16,0,3,,17,0.05264184853177521,49.88,960,-0.8660254037844385,-0.5000000000000004
20240528161017,5,28,16,10,3,,17,0.03765319669977473,47.03,970,-0.8870108331782215,-0.46174861323503436
20240528162017,5,28,16,20,3,,17,0.02464831315892101,44.1,980,-0.9063077870366497,-0.42261826174069994
20240528163017,5,28,16,30,3,,17,0.028052283548379273,41.11,990,-0.9238795325112868,-0.3826834323650895
20240528164017,5,28,16,40,3,,17,0.02202454232856172,38.05,1000,-0.9396926207859082,-0.3420201433256694
20240528165017,5,28,16,50,3,,17,0.018374203415307135,34.94,1010,-0.9537169507482267,-0.3007057995042738
20240529090008,5,29,9,0,1,,8,0.6084516595076728,69.34,540,0.7071067811865476,-0.7071067811865475
20240529091008,5,29,9,10,1,,8,0.49459459438794107,71.39,550,0.6755902076156604,-0.737277336810124
20240529092008,5,29,9,20,1,,8,0.5966329283923119,73.33,560,0.6427876096865395,-0.7660444431189779
20240529093008,5,29,9,30,1,,8,0.6729875483971194,75.17,570,0.6087614290087204,-0.7933533402912353
20240529094008,5,29,9,40,1,,8,0.6872950159126846,76.88,580,0.5735764363510464,-0.8191520442889916
20240529095008,5,29,9,50,1,,8,0.4662697055231159,78.49,590,0.5372996083468238,-0.8433914458128857
20240529100008,5,29,10,0,1,,8,0.4057627992670505,79.97,600,0.49999999999999994,-0.8660254037844387
20240529101008,5,29,10,10,1,,8,0.48988049295759756,81.33,610,0.4617486132350339,-0.8870108331782217
20240529102008,5,29,10,20,1,,8,0.4961578225939842,82.58,620,0.4226182617406995,-0.9063077870366499
20240529103008,5,29,10,30,1,,8,0.3655908138345251,83.69,630,0.3826834323650899,-0.9238795325112867
20240529104008,5,29,10,40,1,,8,0.42718225662710224,84.68,640,0.3420201433256689,-0.9396926207859083
20240529105008,5,29,10,50,1,,8,0.5255154880538028,85.55,650,0.30070579950427334,-0.9537169507482268
20240529110008,5,29,11,0,1,,8,0.4640949884340008,86.28,660,0.258819045102521,-0.9659258262890682
20240529111008,5,29,11,10,1,,8,0.5321484926530755,86.89,670,0.21643961393810318,-0.9762960071199333
20240529112008,5,29,11,20,1,,8,0.4306122665187997,87.36,680,0.17364817766693028,-0.984807753012208
20240529113008,5,29,11,30,1,,8,0.37814750359377,87.71,690,0.13052619222005157,-0.9914448613738104
20240529114008,5,29,11,40,1,,8,0.37312127646268667,87.92,700,0.08715574274765864,-0.9961946980917455
20240529115008,5,29,11,50,1,,8,0.5352586287115562,88.0,710,0.04361938736533607,-0.9990482215818578
20240529120008,5,29,12,0,1,,8,0.40959453113701305,87.95,720,1.2246467991473532e-16,-1.0
20240529121008,5,29,12,10,1,,8,0.4329481670412065,87.76,730,-0.04361938736533627,-0.9990482215818578
20240529122008,5,29,12,20,1,,8,0.47956536680954753,87.44,740,-0.08715574274765794,-0.9961946980917455
20240529123008,5,29,12,30,1,,8,0.3687884288385201,87.0,750,-0.13052619222005132,-0.9914448613738105
20240529124008,5,29,12,40,1,,8,0.43409506056299724,86.42,760,-0.17364817766693047,-0.984807753012208
20240529125008,5,29,12,50,1,,8,0.3338203272476426,85.71,770,-0.21643961393810293,-0.9762960071199334
20240529130008,5,29,13,0,1,,8,0.27358539384594216,84.87,780,-0.25881904510252035,-0.9659258262890684
20240529131008,5,29,13,10,1,,8,0.3007519859920562,83.9,790,-0.30070579950427306,-0.9537169507482269
20240529132008,5,29,13,20,1,,8,0.20275906919543624,82.81,800,-0.34202014332566866,-0.9396926207859084
20240529133008,5,29,13,30,1,,8,0.14120235706685713,81.59,810,-0.3826834323650892,-0.923879532511287
20240529134008,5,29,13,40,1,,8,0.15747738579675397,80.25,820,-0.4226182617406993,-0.90630778703665
20240529135008,5,29,13,50,1,,8,0.18373849991720462,78.79,830,-0.4617486132350337,-0.8870108331782218
20240529140008,5,29,14,0,1,,8,0.19330118215177244,77.21,840,-0.5000000000000001,-0.8660254037844386
20240529141008,5,29,14,10,1,,8,0.21118545212005432,75.52,850,-0.5372996083468236,-0.8433914458128858
20240529142008,5,29,14,20,1,,8,0.22435601146292025,73.71,860,-0.5735764363510458,-0.819152044288992
20240529143008,5,29,14,30,1,,8,0.23230590123171777,71.79,870,-0.6087614290087207,-0.7933533402912352
20240529144008,5,29,14,40,1,,8,0.22003024269419288,69.76,880,-0.6427876096865393,-0.766044443118978
20240529145008,5,29,14,50,1,,8,0.20370351726898586,67.63,890,-0.6755902076156598,-0.7372773368101244
20240529150008,5,29,15,0,1,,8,0.19279497082993793,65.4,900,-0.7071067811865475,-0.7071067811865477
20240529151008,5,29,15,10,1,,8,0.17609160290790474,63.06,910,-0.7372773368101239,-0.6755902076156604
20240529152008,5,29,15,20,1,,8,0.17874227131219206,60.64,920,-0.7660444431189779,-0.6427876096865395
20240529153008,5,29,15,30,1,,8,0.15587168728999495,58.12,930,-0.7933533402912349,-0.6087614290087209
20240529154008,5,29,15,40,1,,8,0.11937534114190465,55.51,940,-0.8191520442889916,-0.5735764363510464
20240529155008,5,29,15,50,1,,8,0.11243853668600125,52.82,950,-0.8433914458128855,-0.5372996083468242
20240529160008,5,29,16,0,1,,8,0.0908904705217415,50.05,960,-0.8660254037844385,-0.5000000000000004
20240529161008,5,29,16,10,1,,8,0.07557756954048724,47.21,970,-0.8870108331782215,-0.46174861323503436
20240529162008,5,29,16,20,1,,8,0.06440989394718186,44.3,980,-0.9063077870366497,-0.42261826174069994
20240529163008,5,29,16,30,1,,8,0.05407691820885301,41.31,990,-0.9238795325112868,-0.3826834323650895
20240529164008,5,29,16,40,1,,8,0.04943327211034313,38.27,1000,-0.9396926207859082,-0.3420201433256694
20240529165008,5,29,16,50,1,,8,0.03933890826757425,35.17,1010,-0.9537169507482267,-0.3007057995042738
20240530090015,5,30,9,0,2,,15,0.49543574252422257,69.34,540,0.7071067811865476,-0.7071067811865475
20240530091015,5,30,9,10,2,,15,0.4011861082475447,71.39,550,0.6755902076156604,-0.737277336810124
20240530092015,5,30,9,20,2,,15,0.3948420953964514,73.33,560,0.6427876096865395,-0.7660444431189779
20240530093015,5,30,9,30,2,,15,0.2741779645610106,75.17,570,0.6087614290087204,-0.7933533402912353
20240530094015,5,30,9,40,2,,15,0.24758978919497954,76.88,580,0.5735764363510464,-0.8191520442889916
20240530095015,5,30,9,50,2,,15,0.20405115524357886,78.49,590,0.5372996083468238,-0.8433914458128857
20240530100015,5,30,10,0,2,,15,0.16757720674891,79.97,600,0.49999999999999994,-0.8660254037844387
20240530101015,5,30,10,10,2,,15,0.24441094793108,81.33,610,0.4617486132350339,-0.8870108331782217
20240530102015,5,30,10,20,2,,15,0.3945968558646681,82.58,620,0.4226182617406995,-0.9063077870366499
20240530103015,5,30,10,30,2,,15,0.6239220123959415,83.69,630,0.3826834323650899,-0.9238795325112867
20240530104015,5,30,10,40,2,,15,0.7898897815600296,84.68,640,0.3420201433256689,-0.9396926207859083
20240530105015,5,30,10,50,2,,15,0.6756670400807749,85.55,650,0.30070579950427334,-0.9537169507482268
20240530110015,5,30,11,0,2,,15,0.603233776542653,86.28,660,0.258819045102521,-0.9659258262890682
20240530111015,5,30,11,10,2,,15,0.5642769310663351,86.89,670,0.21643961393810318,-0.9762960071199333
20240530112015,5,30,11,20,2,,15,0.4258113894030169,87.36,680,0.17364817766693028,-0.984807753012208
20240530113015,5,30,11,30,2,,15,0.43038198046734893,87.71,690,0.13052619222005157,-0.9914448613738104
20240530114015,5,30,11,40,2,,15,0.37281401033626366,87.92,700,0.08715574274765864,-0.9961946980917455
20240530115015,5,30,11,50,2,,15,0.6615782165945067,88.0,710,0.04361938736533607,-0.9990482215818578
20240530120015,5,30,12,0,2,,15,0.3715206159411896,87.95,720,1.2246467991473532e-16,-1.0
20240530121015,5,30,12,10,2,,15,0.2527935946868473,87.76,730,-0.04361938736533627,-0.9990482215818578
20240530122015,5,30,12,20,2,,15,0.21819588082600838,87.44,740,-0.08715574274765794,-0.9961946980917455
20240530123015,5,30,12,30,2,,15,0.2975504865381169,87.0,750,-0.13052619222005132,-0.9914448613738105
20240530124015,5,30,12,40,2,,15,0.7541330148579021,86.42,760,-0.17364817766693047,-0.984807753012208
20240530125015,5,30,12,50,2,,15,0.6462360647139996,85.71,770,-0.21643961393810293,-0.9762960071199334
20240530130015,5,30,13,0,2,,15,0.6211009785305112,84.87,780,-0.25881904510252035,-0.9659258262890684
20240530131015,5,30,13,10,2,,15,0.6431584844051376,83.9,790,-0.30070579950427306,-0.9537169507482269
20240530132015,5,30,13,20,2,,15,0.3939373310145688,82.81,800,-0.34202014332566866,-0.9396926207859084
20240530133015,5,30,13,30,2,,15,0.2864398269294136,81.59,810,-0.3826834323650892,-0.923879532511287
20240530134015,5,30,13,40,2,,15,0.16798451610487145,80.25,820,-0.4226182617406993,-0.90630778703665
20240530135015,5,30,13,50,2,,15,0.12870508664812164,78.79,830,-0.4617486132350337,-0.8870108331782218
20240530140015,5,30,14,0,2,,15,0.09352202346761503,77.21,840,-0.5000000000000001,-0.8660254037844386
20240530141015,5,30,14,10,2,,15,0.08293348679393264,75.52,850,-0.5372996083468236,-0.8433914458128858
20240530142015,5,30,14,20,2,,15,0.07043266514781182,73.71,860,-0.5735764363510458,-0.819152044288992
20240530143015,5,30,14,30,2,,15,0.06013510822998392,71.79,870,-0.6087614290087207,-0.7933533402912352
20240530144015,5,30,14,40,2,,15,0.06746270062193971,69.76,880,-0.6427876096865393,-0.766044443118978
20240530145015,5,30,14,50,2,,15,0.07686396342990218,67.63,890,-0.6755902076156598,-0.7372773368101244
20240530150015,5,30,15,0,2,,15,0.07588340837934872,65.4,900,-0.7071067811865475,-0.7071067811865477
20240530151015,5,30,15,10,2,,15,0.07124756138787167,63.06,910,-0.7372773368101239,-0.6755902076156604
20240530152015,5,30,15,20,2,,15,0.04365758307729027,60.64,920,-0.7660444431189779,-0.6427876096865395
20240530153015,5,30,15,30,2,,15,0.04216160730182646,58.12,930,-0.7933533402912349,-0.6087614290087209
20240530154015,5,30,15,40,2,,15,0.030917396244951996,55.51,940,-0.8191520442889916,-0.5735764363510464
20240530155015,5,30,15,50,2,,15,0.03753851244505124,52.82,950,-0.8433914458128855,-0.5372996083468242
20240530160015,5,30,16,0,2,,15,0.04262322438312144,50.05,960,-0.8660254037844385,-0.5000000000000004
20240530161015,5,30,16,10,2,,15,0.052816716745344626,47.21,970,-0.8870108331782215,-0.46174861323503436
20240530162015,5,30,16,20,2,,15,0.0700107147666653,44.3,980,-0.9063077870366497,-0.42261826174069994
20240530163015,5,30,16,30,2,,15,0.05888906919722033,41.31,990,-0.9238795325112868,-0.3826834323650895
20240530164015,5,30,16,40,2,,15,0.035755821784899056,38.27,1000,-0.9396926207859082,-0.3420201433256694
20240530165015,5,30,16,50,2,,15,0.028460785142561777,35.17,1010,-0.9537169507482267,-0.3007057995042738
20240602090017,6,2,9,0,3,,17,0.14066641058749002,69.22,540,0.7071067811865476,-0.7071067811865475
20240602091017,6,2,9,10,3,,17,0.12088757780065915,71.27,550,0.6755902076156604,-0.737277336810124
20240602092017,6,2,9,20,3,,17,0.10731064080343446,73.22,560,0.6427876096865395,-0.7660444431189779
20240602093017,6,2,9,30,3,,17,0.08959414508971068,75.05,570,0.6087614290087204,-0.7933533402912353
20240602094017,6,2,9,40,3,,17,0.05662282540527342,76.77,580,0.5735764363510464,-0.8191520442889916
20240602095017,6,2,9,50,3,,17,0.08434588978521132,78.38,590,0.5372996083468238,-0.8433914458128857
20240602100017,6,2,10,0,3,,17,0.10203901366511449,79.87,600,0.49999999999999994,-0.8660254037844387
20240602101017,6,2,10,10,3,,17,0.07454604842992295,81.24,610,0.4617486132350339,-0.8870108331782217
20240602102017,6,2,10,20,3,,17,0.11198541536400129,82.48,620,0.4226182617406995,-0.9063077870366499
20240602103017,6,2,10,30,3,,17,0.1513864889902837,83.61,630,0.3826834323650899,-0.9238795325112867
20240602104017,6,2,10,40,3,,17,0.11830982000264169,84.61,640,0.3420201433256689,-0.9396926207859083
20240602105017,6,2,10,50,3,,17,0.12168545703485105,85.48,650,0.30070579950427334,-0.9537169507482268
20240602110017,6,2,11,0,3,,17,0.09934374252452831,86.23,660,0.258819045102521,-0.9659258262890682
20240602111017,6,2,11,10,3,,17,0.11948931175284737,86.84,670,0.21643961393810318,-0.9762960071199333
20240602112017,6,2,11,20,3,,17,0.09214712075786455,87.33,680,0.17364817766693028,-0.984807753012208
20240602113017,6,2,11,30,3,,17,0.06439147514103025,87.68,690,0.13052619222005157,-0.9914448613738104
20240602114017,6,2,11,40,3,,17,0.08596645587073662,87.91,700,0.08715574274765864,-0.9961946980917455
20240602115017,6,2,11,50,3,,17,0.04264304498955672,88.0,710,0.04361938736533607,-0.9990482215818578
20240602120017,6,2,12,0,3,,17,0.059271369869736995,87.96,720,1.2246467991473532e-16,-1.0
20240602121017,6,2,12,10,3,,17,0.09005646731902715,87.79,730,-0.04361938736533627,-0.9990482215818578
20240602122017,6,2,12,20,3,,17,0.06502723829635458,87.48,740,-0.08715574274765794,-0.9961946980917455
20240602123017,6,2,12,30,3,,17,0.039560494661507,87.05,750,-0.13052619222005132,-0.9914448613738105
20240602124017,6,2,12,40,3,,17,0.0578929329241198,86.49,760,-0.17364817766693047,-0.984807753012208
20240602125017,6,2,12,50,3,,17,0.054163982750108385,85.79,770,-0.21643961393810293,-0.9762960071199334
20240602130017,6,2,13,0,3,,17,0.07795496335129092,84.97,780,-0.25881904510252035,-0.9659258262890684
20240602131017,6,2,13,10,3,,17,0.09960924349825702,84.02,790,-0.30070579950427306,-0.9537169507482269
20240602132017,6,2,13,20,3,,17,0.11732501707244071,82.95,800,-0.34202014332566866,-0.9396926207859084
20240602133017,6,2,13,30,3,,17,0.12196156921193925,81.75,810,-0.3826834323650892,-0.923879532511287
20240602134017,6,2,13,40,3,,17,0.0956714420734961,80.43,820,-0.4226182617406993,-0.90630778703665
20240602135017,6,2,13,50,3,,17,0.08443508676204976,78.99,830,-0.4617486132350337,-0.8870108331782218
20240602140017,6,2,14,0,3,,17,0.08630912382614202,77.43,840,-0.5000000000000001,-0.8660254037844386
20240602141017,6,2,14,10,3,,17,0.05405851639422,75.75,850,-0.5372996083468236,-0.8433914458128858
20240602142017,6,2,14,20,3,,17,0.03762541769081983,73.96,860,-0.5735764363510458,-0.819152044288992
20240602143017,6,2,14,30,3,,17,0.05938110109679149,72.06,870,-0.6087614290087207,-0.7933533402912352
20240602144017,6,2,14,40,3,,17,0.05200465808888932,70.06,880,-0.6427876096865393,-0.766044443118978
20240602145017,6,2,14,50,3,,17,0.041919486657677654,67.94,890,-0.6755902076156598,-0.7372773368101244
20240602150017,6,2,15,0,3,,17,0.03644326464401499,65.73,900,-0.7071067811865475,-0.7071067811865477
20240602151017,6,2,15,10,3,,17,0.023410056241671667,63.42,910,-0.7372773368101239,-0.6755902076156604
20240602152017,6,2,15,20,3,,17,0.019609631244711233,61.01,920,-0.7660444431189779,-0.6427876096865395
20240602153017,6,2,15,30,3,,17,0.030202415798041126,58.51,930,-0.7933533402912349,-0.6087614290087209
20240602154017,6,2,15,40,3,,17,0.025790287636079875,55.93,940,-0.8191520442889916,-0.5735764363510464
20240602155017,6,2,15,50,3,,17,0.024921596248163955,53.26,950,-0.8433914458128855,-0.5372996083468242
20240602160017,6,2,16,0,3,,17,0.02785687258883449,50.51,960,-0.8660254037844385,-0.5000000000000004
20240602161017,6,2,16,10,3,,17,0.029066116488091334,47.68,970,-0.8870108331782215,-0.46174861323503436
20240602162017,6,2,16,20,3,,17,0.02003086798207698,44.78,980,-0.9063077870366497,-0.42261826174069994
20240602163017,6,2,16,30,3,,17,0.019298830882421476,41.82,990,-0.9238795325112868,-0.3826834323650895
20240602164017,6,2,16,40,3,,17,0.018440742202105738,38.79,1000,-0.9396926207859082,-0.3420201433256694
20240602165017,6,2,16,50,3,,17,0.02438635491681832,35.71,1010,-0.9537169507482267,-0.3007057995042738
20240603090003,6,3,9,0,1,,3,0.16299890719897764,69.22,540,0.7071067811865476,-0.7071067811865475
20240603091003,6,3,9,10,1,,3,0.1657055201782227,71.27,550,0.6755902076156604,-0.737277336810124
20240603092003,6,3,9,20,1,,3,0.18862638210392774,73.22,560,0.6427876096865395,-0.7660444431189779
20240603093003,6,3,9,30,1,,3,0.20928878235320014,75.05,570,0.6087614290087204,-0.7933533402912353
20240603094003,6,3,9,40,1,,3,0.1610859765488328,76.77,580,0.5735764363510464,-0.8191520442889916
20240603095003,6,3,9,50,1,,3,0.18195439046525014,78.38,590,0.5372996083468238,-0.8433914458128857
20240603100003,6,3,10,0,1,,3,0.19015137089738404,79.87,600,0.49999999999999994,-0.8660254037844387
20240603101003,6,3,10,10,1,,3,0.15126769090011494,81.24,610,0.4617486132350339,-0.8870108331782217
20240603102003,6,3,10,20,1,,3,0.1736589781659241,82.48,620,0.4226182617406995,-0.9063077870366499
20240603103003,6,3,10,30,1,,3,0.1949323764321758,83.61,630,0.3826834323650899,-0.9238795325112867
20240603104003,6,3,10,40,1,,3,0.25404443382361264,84.61,640,0.3420201433256689,-0.9396926207859083
20240603105003,6,3,10,50,1,,3,0.2967142999252637,85.48,650,0.30070579950427334,-0.9537169507482268
20240603110003,6,3,11,0,1,,3,0.19106467351735812,86.23,660,0.258819045102521,-0.9659258262890682
20240603111003,6,3,11,10,1,,3,0.194028266223759,86.84,670,0.21643961393810318,-0.9762960071199333
20240603112003,6,3,11,20,1,,3,0.14291989374897582,87.33,680,0.17364817766693028,-0.984807753012208
20240603113003,6,3,11,30,1,,3,0.14583466132670816,87.68,690,0.13052619222005157,-0.9914448613738104
20240603114003,6,3,11,40,1,,3,0.17418218100634872,87.91,700,0.08715574274765864,-0.9961946980917455
20240603115003,6,3,11,50,1,,3,0.2098700367168876,88.0,710,0.04361938736533607,-0.9990482215818578
20240603120003,6,3,12,0,1,,3,0.24342616199239758,87.96,720,1.2246467991473532e-16,-1.0
20240603121003,6,3,12,10,1,,3,0.24991832389407753,87.79,730,-0.04361938736533627,-0.9990482215818578
20240603122003,6,3,12,20,1,,3,0.26676049553147274,87.48,740,-0.08715574274765794,-0.9961946980917455
20240603123003,6,3,12,30,1,,3,0.20783672115753227,87.05,750,-0.13052619222005132,-0.9914448613738105
20240603124003,6,3,12,40,1,,3,0.17800456754108676,86.49,760,-0.17364817766693047,-0.984807753012208
20240603125003,6,3,12,50,1,,3,0.22835255256744694,85.79,770,-0.21643961393810293,-0.9762960071199334
20240603130003,6,3,13,0,1,,3,0.19518724071526716,84.97,780,-0.25881904510252035,-0.9659258262890684
20240603131003,6,3,13,10,1,,3,0.21050437258465035,84.02,790,-0.30070579950427306,-0.9537169507482269
20240603132003,6,3,13,20,1,,3,0.2040008773400709,82.95,800,-0.34202014332566866,-0.9396926207859084
20240603133003,6,3,13,30,1,,3,0.19931437107989092,81.75,810,-0.3826834323650892,-0.923879532511287
20240603134003,6,3,13,40,1,,3,0.13291047900339784,80.43,820,-0.4226182617406993,-0.90630778703665
20240603135003,6,3,13,50,1,,3,0.12553174001654618,78.99,830,-0.4617486132350337,-0.8870108331782218
20240603140003,6,3,14,0,1,,3,0.15325359162684474,77.43,840,-0.5000000000000001,-0.8660254037844386
20240603141003,6,3,14,10,1,,3,0.12472764401049014,75.75,850,-0.5372996083468236,-0.8433914458128858
20240603142003,6,3,14,20,1,,3,0.18277633818552486,73.96,860,-0.5735764363510458,-0.819152044288992
20240603143003,6,3,14,30,1,,3,0.13910671661731355,72.06,870,-0.6087614290087207,-0.7933533402912352
20240603144003,6,3,14,40,1,,3,0.11399806829277785,70.06,880,-0.6427876096865393,-0.766044443118978
20240603145003,6,3,14,50,1,,3,0.09532738081356633,67.94,890,-0.6755902076156598,-0.7372773368101244
20240603150003,6,3,15,0,1,,3,0.05425533764980775,65.73,900,-0.7071067811865475,-0.7071067811865477
20240603151003,6,3,15,10,1,,3,0.06177406763438294,63.42,910,-0.7372773368101239,-0.6755902076156604
20240603152003,6,3,15,20,1,,3,0.05160254530569667,61.01,920,-0.7660444431189779,-0.6427876096865395
20240603153003,6,3,15,30,1,,3,0.04160585720754265,58.51,930,-0.7933533402912349,-0.6087614290087209
20240603154003,6,3,15,40,1,,3,0.025970822521099075,55.93,940,-0.8191520442889916,-0.5735764363510464
20240603155003,6,3,15,50,1,,3,0.023906361508168213,53.26,950,-0.8433914458128855,-0.5372996083468242
20240603160003,6,3,16,0,1,,3,0.012510710709940226,50.51,960,-0.8660254037844385,-0.5000000000000004
20240603161003,6,3,16,10,1,,3,0.01837561371135011,47.68,970,-0.8870108331782215,-0.46174861323503436
20240603162003,6,3,16,20,1,,3,0.03316107246829156,44.78,980,-0.9063077870366497,-0.42261826174069994
20240603163003,6,3,16,30,1,,3,0.03584643755353975,41.82,990,-0.9238795325112868,-0.3826834323650895
