iter	Passed	Remaining
5571	1548221	674637
5572	1548404	674318
5573	1548639	674022
5574	1548849	673714
5575	1549027	673393
5576	1549235	673085
5577	1549423	672768
5578	1549635	672462
5579	1549841	672153
5580	1550066	671852
5581	1550243	671531
5582	1550434	671216
5583	1550619	670898
5584	1550817	670586
5585	1551030	670280
5586	1551250	669977
5587	1551450	669666
5588	1551627	669345
5589	1551806	669025
5590	1551993	668708
5591	1552166	668386
5592	1552366	668075
5593	1552549	667757
5594	1552773	667456
5595	1552946	667134
5596	1553144	666822
5597	1553332	666506
5598	1553562	666208
5599	1553745	665891
5600	1553954	665584
5601	1554174	665282
5602	1554340	664956
5603	1554524	664639
5604	1554727	664330
5605	1554886	664002
5606	1555096	663696
5607	1555327	663399
5608	1555497	663076
5609	1555669	662754
5610	1555882	662449
5611	1556059	662129
5612	1556228	661806
5613	1556401	661484
5614	1556598	661172
5615	1556798	660863
5616	1556989	660549
5617	1557196	660242
5618	1557418	659941
5619	1557571	659612
5620	1557744	659291
5621	1557964	658989
5622	1558136	658667
5623	1558373	658374
5624	1558583	658068
5625	1558758	657748
5626	1558952	657436
5627	1559129	657117
5628	1559309	656799
5629	1559499	656485
5630	1559704	656178
5631	1559886	655861
5632	1560078	655548
5633	1560272	655236
5634	1560456	654920
5635	1560643	654606
5636	1560834	654293
5637	1561024	653980
5638	1561192	653657
5639	1561381	653344
5640	1561544	653019
5641	1561740	652708
5642	1561918	652390
5643	1562119	652082
5644	1562300	651765
5645	1562485	651450
5646	1562664	651133
5647	1562844	650816
5648	1563093	650528
5649	1563281	650214
5650	1563465	649899
5651	1563690	649600
5652	1563910	649300
5653	1564103	648989
5654	1564342	648697
5655	1564484	648364
5656	1564723	648072
5657	1564928	647766
5658	1565163	647472
5659	1565352	647160
5660	1565548	646850
5661	1565725	646532
5662	1565907	646216
5663	1566106	645908
5664	1566300	645597
5665	1566519	645297
5666	1566761	645006
5667	1566991	644711
5668	1567200	644406
5669	1567404	644100
5670	1567610	643795
5671	1567818	643491
5672	1568003	643177
5673	1568209	642871
5674	1568425	642570
5675	1568645	642271
5676	1568814	641951
5677	1569007	641640
5678	1569203	641331
5679	1569433	641036
5680	1569631	640728
5681	1569813	640413
5682	1570000	640100
5683	1570184	639786
5684	1570339	639461
5685	1570528	639149
5686	1570726	638841
5687	1570938	638539
5688	1571122	638225
5689	1571343	637926
5690	1571503	637603
5691	1571678	637286
5692	1571880	636980
5693	1572055	636663
5694	1572267	636361
5695	1572441	636043
5696	1572667	635747
5697	1572828	635424
5698	1573032	635119
5699	1573210	634804
5700	1573435	634507
5701	1573640	634202
5702	1573839	633895
5703	1574042	633590
5704	1574239	633283
5705	1574461	632985
5706	1574628	632665
5707	1574810	632351
5708	1575058	632065
5709	1575336	631789
5710	1575504	631470
5711	1575703	631163
5712	1575885	630850
5713	1576098	630549
5714	1576260	630228
5715	1576490	629934
5716	1576686	629626
5717	1576925	629335
5718	1577154	629041
5719	1577319	628721
5720	1577484	628401
5721	1577665	628088
5722	1577866	627782
5723	1578023	627460
5724	1578198	627144
5725	1578393	626836
5726	1578572	626522
5727	1578753	626209
5728	1578977	625913
5729	1579161	625601
5730	1579356	625293
5731	1579535	624980
5732	1579740	624676
5733	1579936	624369
5734	1580140	624066
5735	1580399	623783
5736	1580565	623465
5737	1580725	623144
5738	1580986	622862
5739	1581173	622552
5740	1581364	622244
5741	1581566	621939
5742	1581782	621640
5743	1581982	621335
5744	1582147	621016
5745	1582376	620723
5746	1582572	620416
5747	1582769	620110
5748	1582986	619812
5749	1583172	619502
5750	1583350	619188
5751	1583508	618867
5752	1583682	618552
5753	1583891	618251
5754	1584080	617942
5755	1584255	617628
5756	1584427	617313
5757	1584670	617025
5758	1584832	616705
5759	1585035	616402
5760	1585232	616097
5761	1585478	615810
5762	1585663	615500
5763	1585899	615210
5764	1586074	614896
5765	1586323	614611
5766	1586499	614297
5767	1586690	613989
5768	1586908	613692
5769	1587134	613398
5770	1587296	613079
5771	1587555	612798
5772	1587687	612468
5773	1587864	612155
5774	1588072	611854
5775	1588261	611546
5776	1588435	611232
5777	1588652	610935
5778	1588843	610628
5779	1589029	610319
5780	1589213	610009
5781	1589428	609711
5782	1589608	609400
5783	1589800	609093
5784	1590006	608792
5785	1590254	608507
5786	1590481	608214
5787	1590655	607900
5788	1590852	607596
5789	1591011	607277
5790	1591213	606974
5791	1591417	606672
5792	1591580	606355
5793	1591785	606054
5794	1592008	605759
5795	1592190	605449
5796	1592390	605146
5797	1592592	604844
5798	1592781	604537
5799	1592986	604236
5800	1593188	603934
5801	1593375	603626
5802	1593549	603313
5803	1593748	603010
5804	1593957	602710
5805	1594128	602397
5806	1594281	602076
5807	1594471	601770
5808	1594693	601476
5809	1594921	601183
5810	1595092	600870
5811	1595266	600558
5812	1595455	600251
5813	1595652	599947
5814	1595829	599636
5815	1596029	599334
5816	1596239	599035
5817	1596442	598734
5818	1596617	598422
5819	1596833	598126
5820	1597053	597832
5821	1597249	597528
5822	1597429	597218
5823	1597679	596935
5824	1597880	596633
5825	1598050	596320
5826	1598248	596017
5827	1598449	595715
5828	1598658	595417
5829	1598870	595120
5830	1599036	594805
5831	1599212	594494
5832	1599422	594196
5833	1599649	593904
5834	1599868	593610
5835	1600044	593299
5836	1600238	592995
5837	1600429	592690
5838	1600594	592376
5839	1600807	592079
5840	1601014	591780
5841	1601217	591480
5842	1601408	591175
5843	1601597	590869
5844	1601809	590572
5845	1601964	590254
5846	1602190	589963
5847	1602365	589653
5848	1602533	589339
5849	1602712	589031
5850	1602910	588729
5851	1603106	588426
5852	1603350	588141
5853	1603553	587841
5854	1603723	587529
5855	1603950	587238
5856	1604114	586924
5857	1604298	586617
5858	1604488	586313
5859	1604682	586010
5860	1604916	585721
5861	1605120	585422
5862	1605382	585144
5863	1605615	584855
5864	1605814	584554
5865	1606015	584254
5866	1606201	583948
5867	1606381	583640
5868	1606545	583327
5869	1606694	583008
5870	1606897	582708
5871	1607094	582407
5872	1607308	582112
5873	1607522	581816
5874	1607737	581522
5875	1607918	581214
5876	1608115	580913
5877	1608326	580617
5878	1608510	580311
5879	1608723	580015
5880	1608985	579738
5881	1609158	579428
5882	1609363	579130
5883	1609557	578828
5884	1609751	578525
5885	1609964	578230
5886	1610193	577940
5887	1610400	577643
5888	1610597	577342
5889	1610815	577049
5890	1611013	576749
5891	1611202	576445
5892	1611422	576152
5893	1611580	575837
5894	1611768	575533
5895	1611952	575228
5896	1612140	574924
5897	1612313	574615
5898	1612529	574321
5899	1612730	574022
5900	1612918	573718
5901	1613099	573412
5902	1613273	573104
5903	1613470	572803
5904	1613684	572509
5905	1613904	572217
5906	1614030	571891
5907	1614238	571595
5908	1614456	571302
5909	1614671	571008
5910	1614866	570708
5911	1615085	570415
5912	1615298	570121
5913	1615478	569815
5914	1615669	569513
5915	1615863	569212
5916	1616069	568915
5917	1616259	568613
5918	1616419	568300
5919	1616663	568016
5920	1616823	567704
5921	1617052	567415
5922	1617227	567108
5923	1617399	566799
5924	1617575	566492
5925	1617737	566180
5926	1617935	565881
5927	1618131	565581
5928	1618288	565268
5929	1618480	564966
5930	1618672	564665
5931	1618885	564372
5932	1619075	564070
5933	1619278	563773
5934	1619467	563470
5935	1619674	563175
5936	1619879	562878
5937	1620085	562582
5938	1620293	562287
5939	1620477	561983
5940	1620687	561689
5941	1620887	561391
5942	1621057	561082
5943	1621268	560788
5944	1621480	560495
5945	1621661	560190
5946	1621866	559894
5947	1622009	559576
5948	1622192	559273
5949	1622352	558961
5950	1622544	558661
5951	1622736	558360
5952	1622901	558051
5953	1623099	557753
5954	1623307	557458
5955	1623509	557161
5956	1623683	556854
5957	1623894	556561
5958	1624085	556260
5959	1624271	555958
5960	1624482	555665
5961	1624735	555385
5962	1624908	555079
5963	1625082	554773
5964	1625280	554475
5965	1625483	554179
5966	1625669	553877
5967	1625895	553589
5968	1626130	553303
5969	1626287	552992
5970	1626450	552682
5971	1626645	552383
5972	1626867	552094
5973	1627076	551800
5974	1627294	551509
5975	1627477	551207
5976	1627687	550913
5977	1627893	550619
5978	1628034	550302
5979	1628233	550005
5980	1628450	549714
5981	1628629	549410
5982	1628843	549118
5983	1629029	548817
5984	1629245	548526
5985	1629444	548229
5986	1629654	547936
5987	1629854	547639
5988	1630098	547358
5989	1630279	547055
5990	1630472	546756
5991	1630703	546470
5992	1630874	546164
5993	1631086	545872
5994	1631264	545568
5995	1631430	545261
5996	1631630	544965
5997	1631818	544665
5998	1632016	544368
5999	1632200	544066
6000	1632400	543770
6001	1632587	543470
6002	1632793	543176
6003	1633016	542888
6004	1633233	542597
6005	1633456	542309
6006	1633656	542013
6007	1633855	541717
6008	1634019	541410
6009	1634216	541113
6010	1634393	540809
6011	1634555	540501
6012	1634751	540204
6013	1634947	539907
6014	1635118	539602
6015	1635336	539312
6016	1635569	539028
6017	1635752	538727
6018	1635949	538430
6019	1636124	538127
6020	1636288	537820
6021	1636445	537510
6022	1636646	537215
6023	1636844	536919
6024	1637045	536624
6025	1637285	536342
6026	1637492	536049
6027	1637683	535751
6028	1637871	535452
6029	1638042	535148
6030	1638198	534838
6031	1638394	534542
6032	1638624	534257
6033	1638831	533964
6034	1639033	533670
6035	1639207	533367
6036	1639434	533081
6037	1639636	532786
6038	1639818	532486
6039	1640019	532191
6040	1640221	531897
6041	1640398	531595
6042	1640606	531303
6043	1640812	531010
6044	1641006	530714
6045	1641211	530421
6046	1641427	530132
6047	1641604	529830
6048	1641812	529538
6049	1642006	529241
6050	1642183	528939
6051	1642351	528635
6052	1642558	528343
6053	1642725	528038
6054	1642960	527755
6055	1643124	527449
6056	1643319	527153
6057	1643520	526859
6058	1643734	526570
6059	1643918	526270
6060	1644154	525988
6061	1644337	525689
6062	1644520	525389
6063	1644728	525097
6064	1644894	524793
6065	1645081	524495
6066	1645283	524201
6067	1645482	523907
6068	1645680	523613
6069	1645867	523315
6070	1646053	523017
6071	1646302	522738
6072	1646483	522439
6073	1646681	522145
6074	1646921	521864
6075	1647077	521556
6076	1647309	521273
6077	1647530	520985
6078	1647759	520701
6079	1647963	520409
6080	1648148	520111
6081	1648337	519814
6082	1648484	519504
6083	1648665	519204
6084	1648872	518913
6085	1649065	518618
6086	1649268	518326
6087	1649438	518023
6088	1649640	517730
6089	1649882	517450
6090	1650050	517147
6091	1650259	516857
6092	1650410	516548
6093	1650563	516241
6094	1650770	515950
6095	1650971	515657
6096	1651224	515381
6097	1651419	515086
6098	1651598	514787
6099	1651803	514496
6100	1651999	514201
6101	1652168	513899
6102	1652365	513605
6103	1652583	513318
6104	1652842	513044
6105	1653068	512760
6106	1653236	512457
6107	1653506	512186
6108	1653661	511879
6109	1653835	511579
6110	1654079	511300
6111	1654284	511009
6112	1654495	510720
6113	1654693	510427
6114	1654880	510130
6115	1655052	509829
6116	1655289	509548
6117	1655476	509252
6118	1655691	508964
6119	1655876	508668
6120	1656048	508367
6121	1656246	508074
6122	1656432	507777
6123	1656647	507490
6124	1656841	507196
6125	1657011	506895
6126	1657200	506599
6127	1657396	506306
6128	1657572	506007
6129	1657713	505697
6130	1657890	505398
6131	1658057	505096
6132	1658254	504803
6133	1658434	504505
6134	1658626	504211
6135	1658799	503911
6136	1658994	503618
6137	1659233	503338
6138	1659410	503039
6139	1659619	502751
6140	1659814	502458
6141	1660002	502162
6142	1660214	501875
6143	1660409	501582
6144	1660608	501290
6145	1660751	500981
6146	1660925	500682
6147	1661098	500382
6148	1661334	500102
6149	1661524	499808
6150	1661698	499509
6151	1661975	499241
6152	1662197	498956
6153	1662342	498648
6154	1662496	498343
6155	1662709	498056
6156	1662879	497756
6157	1663077	497464
6158	1663238	497162
6159	1663408	496862
6160	1663572	496560
6161	1663818	496283
6162	1663976	495980
6163	1664230	495705
6164	1664385	495401
6165	1664624	495121
6166	1664803	494824
6167	1665018	494538
6168	1665262	494261
6169	1665475	493974
6170	1665673	493682
6171	1665825	493378
6172	1666006	493081
6173	1666207	492791
6174	1666454	492515
6175	1666649	492222
6176	1666836	491928
6177	1667091	491654
6178	1667276	491359
6179	1667452	491062
6180	1667659	490773
6181	1667855	490482
6182	1668040	490187
6183	1668192	489883
6184	1668375	489587
6185	1668582	489299
6186	1668761	489003
6187	1668937	488706
6188	1669140	488417
6189	1669347	488129
6190	1669568	487845
6191	1669800	487564
6192	1669985	487270
6193	1670172	486976
6194	1670356	486681
6195	1670528	486383
6196	1670738	486096
6197	1670911	485799
6198	1671074	485498
6199	1671263	485205
6200	1671469	484917
6201	1671668	484627
6202	1671860	484335
6203	1672086	484053
6204	1672273	483759
6205	1672463	483467
6206	1672672	483180
6207	1672855	482886
6208	1673019	482586
6209	1673192	482289
6210	1673401	482002
6211	1673577	481705
6212	1673830	481431
6213	1674021	481139
6214	1674199	480843
6215	1674354	480541
6216	1674565	480255
6217	1674783	479971
6218	1674977	479680
6219	1675173	479390
6220	1675372	479101
6221	1675525	478798
6222	1675751	478516
6223	1675946	478226
6224	1676148	477937
6225	1676345	477648
6226	1676547	477359
6227	1676759	477074
6228	1676964	476786
6229	1677178	476501
6230	1677351	476205
6231	1677551	475916
6232	1677748	475626
6233	1677997	475351
6234	1678187	475060
6235	1678380	474769
6236	1678591	474483
6237	1678834	474207
6238	1679038	473919
6239	1679275	473641
6240	1679482	473355
6241	1679695	473070
6242	1679886	472779
6243	1680095	472493
6244	1680318	472211
6245	1680501	471918
6246	1680668	471620
6247	1680868	471331
6248	1681065	471042
6249	1681238	470746
6250	1681442	470459
6251	1681651	470173
6252	1681856	469887
6253	1682042	469594
6254	1682287	469319
6255	1682461	469023
6256	1682654	468733
6257	1682845	468443
6258	1683058	468158
6259	1683233	467863
6260	1683433	467575
6261	1683618	467283
6262	1683822	466996
6263	1684017	466707
6264	1684249	466428
6265	1684414	466130
6266	1684659	465855
6267	1684827	465558
6268	1684998	465262
6269	1685230	464983
6270	1685402	464688
6271	1685571	464392
6272	1685773	464105
6273	1685961	463814
6274	1686163	463527
6275	1686372	463241
6276	1686532	462943
6277	1686702	462647
6278	1686889	462356
6279	1687103	462072
6280	1687303	461785
6281	1687493	461495
6282	1687684	461205
6283	1687893	460920
6284	1688127	460642
6285	1688332	460356
6286	1688514	460064
6287	1688723	459779
6288	1688952	459500
6289	1689156	459214
6290	1689346	458924
6291	1689524	458631
6292	1689706	458339
6293	1689883	458045
6294	1690084	457759
6295	1690261	457465
6296	1690403	457163
6297	1690596	456874
6298	1690822	456594
6299	1690993	456299
6300	1691199	456014
6301	1691407	455729
6302	1691609	455443
6303	1691825	455161
6304	1692061	454884
6305	1692254	454595
6306	1692467	454312
6307	1692662	454024
6308	1692845	453732
6309	1693080	453455
6310	1693292	453172
6311	1693469	452879
6312	1693608	452576
6313	1693827	452295
6314	1694057	452017
6315	1694251	451728
6316	1694425	451435
6317	1694620	451147
6318	1694772	450848
6319	1694984	450565
6320	1695154	450271
6321	1695382	449992
6322	1695535	449693
6323	1695760	449414
6324	1695950	449125
6325	1696139	448836
6326	1696352	448553
6327	1696597	448279
6328	1696784	447989
6329	1696968	447699
6330	1697136	447405
6331	1697299	447109
6332	1697464	446814
6333	1697682	446532
6334	1697850	446238
6335	1698026	445946
6336	1698202	445654
6337	1698383	445363
6338	1698565	445072
6339	1698771	444788
6340	1698974	444503
6341	1699152	444212
6342	1699379	443933
6343	1699582	443648
6344	1699763	443358
6345	1699929	443063
6346	1700112	442773
6347	1700308	442487
6348	1700546	442211
6349	1700785	441936
6350	1700953	441642
6351	1701145	441355
6352	1701321	441063
6353	1701526	440779
6354	1701702	440488
6355	1701875	440195
6356	1702058	439906
6357	1702253	439619
6358	1702479	439340
6359	1702734	439069
6360	1702901	438776
6361	1703082	438486
6362	1703248	438192
6363	1703449	437907
6364	1703713	437638
6365	1703876	437344
6366	1704065	437056
6367	1704243	436765
6368	1704407	436471
6369	1704568	436176
6370	1704771	435892
6371	1704965	435606
6372	1705140	435315
6373	1705329	435027
6374	1705508	434737
6375	1705693	434448
6376	1705904	434167
6377	1706116	433885
6378	1706290	433594
6379	1706503	433312
6380	1706693	433025
6381	1706904	432743
6382	1707078	432452
6383	1707264	432164
6384	1707473	431882
6385	1707662	431595
6386	1707860	431310
6387	1708053	431024
6388	1708243	430737
6389	1708452	430455
6390	1708612	430160
6391	1708783	429869
6392	1708959	429578
6393	1709123	429285
6394	1709324	429001
6395	1709478	428706
6396	1709662	428417
6397	1709844	428129
6398	1710039	427843
6399	1710259	427564
6400	1710476	427285
6401	1710691	427004
6402	1710855	426711
6403	1711090	426436
6404	1711270	426147
6405	1711428	425853
6406	1711613	425565
6407	1711824	425284
6408	1712013	424998
6409	1712212	424714
6410	1712450	424439
6411	1712688	424165
6412	1712890	423882
6413	1713101	423601
6414	1713307	423319
6415	1713507	423035
6416	1713729	422757
6417	1713931	422474
6418	1714125	422189
6419	1714358	421913
6420	1714550	421628
6421	1714792	421355
6422	1714987	421070
6423	1715160	420780
6424	1715348	420494
6425	1715517	420202
6426	1715741	419925
6427	1715905	419633
6428	1716131	419356
6429	1716294	419064
6430	1716497	418781
6431	1716676	418493
6432	1716905	418217
6433	1717093	417931
6434	1717297	417648
6435	1717498	417365
6436	1717669	417075
6437	1717857	416789
6438	1718099	416516
6439	1718253	416222
6440	1718455	415940
6441	1718661	415658
6442	1718863	415376
6443	1719064	415093
6444	1719273	414813
6445	1719464	414528
6446	1719683	414249
6447	1719868	413963
6448	1720073	413681
6449	1720257	413395
6450	1720445	413109
6451	1720649	412827
6452	1720829	412540
6453	1721052	412263
6454	1721243	411978
6455	1721453	411698
6456	1721551	411391
6457	1721752	411108
6458	1721914	410817
6459	1722115	410535
6460	1722301	410249
6461	1722500	409966
6462	1722731	409691
6463	1722955	409415
6464	1723135	409128
6465	1723322	408842
6466	1723596	408577
6467	1723776	408290
6468	1723981	408009
6469	1724166	407723
6470	1724321	407431
6471	1724517	407148
6472	1724739	406871
6473	1724939	406589
6474	1725154	406310
6475	1725366	406031
6476	1725557	405747
6477	1725738	405460
6478	1725896	405168
6479	1726071	404880
6480	1726318	404610
6481	1726520	404328
6482	1726696	404041
6483	1726876	403754
6484	1727069	403471
6485	1727282	403192
6486	1727476	402909
6487	1727692	402631
6488	1727905	402352
6489	1728129	402076
6490	1728303	401788
6491	1728486	401502
6492	1728675	401218
6493	1728886	400939
6494	1729084	400657
6495	1729331	400387
6496	1729522	400103
6497	1729712	399819
6498	1729901	399535
6499	1730064	399245
6500	1730264	398964
6501	1730414	398671
6502	1730632	398394
6503	1730876	398122
6504	1731057	397837
6505	1731261	397556
6506	1731420	397266
6507	1731614	396983
6508	1731805	396700
6509	1731995	396416
6510	1732154	396126
6511	1732336	395840
6512	1732511	395554
6513	1732710	395273
6514	1732939	394998
6515	1733139	394717
6516	1733316	394431
6517	1733531	394153
6518	1733693	393864
6519	1733935	393592
6520	1734085	393300
6521	1734267	393015
6522	1734462	392733
6523	1734686	392458
6524	1734877	392175
6525	1735041	391886
6526	1735267	391611
6527	1735468	391331
6528	1735626	391041
6529	1735798	390754
6530	1736063	390488
6531	1736289	390213
6532	1736462	389926
6533	1736690	389652
6534	1736893	389372
6535	1737058	389084
6536	1737218	388794
6537	1737402	388510
6538	1737598	388229
6539	1737808	387951
6540	1738030	387675
6541	1738265	387403
6542	1738466	387122
6543	1738653	386839
6544	1738840	386556
6545	1739032	386274
6546	1739223	385992
6547	1739420	385711
6548	1739648	385437
6549	1739834	385154
6550	1740036	384874
6551	1740222	384591
6552	1740465	384320
6553	1740679	384043
6554	1740871	383761
6555	1741022	383471
6556	1741249	383197
6557	1741439	382914
6558	1741712	382650
6559	1741899	382368
6560	1742107	382089
6561	1742270	381802
6562	1742485	381525
6563	1742697	381248
6564	1742900	380969
6565	1743068	380682
6566	1743242	380396
6567	1743432	380114
6568	1743666	379842
6569	1743822	379553
6570	1744091	379288
6571	1744256	379001
6572	1744462	378723
6573	1744678	378447
6574	1744901	378172
6575	1745092	377891
6576	1745337	377621
6577	1745523	377338
6578	1745696	377053
6579	1745880	376770
6580	1746081	376491
6581	1746262	376207
6582	1746436	375922
6583	1746635	375643
6584	1746854	375368
6585	1747045	375086
6586	1747253	374809
6587	1747405	374519
6588	1747584	374236
6589	1747764	373952
6590	1747968	373674
6591	1748164	373394
6592	1748354	373113
6593	1748575	372838
6594	1748766	372557
6595	1749001	372285
6596	1749152	371996
6597	1749336	371714
6598	1749503	371428
6599	1749704	371149
6600	1749906	370871
6601	1750092	370589
6602	1750300	370311
6603	1750525	370038
6604	1750723	369759
6605	1750918	369479
6606	1751112	369199
6607	1751291	368916
6608	1751489	368636
6609	1751701	368360
6610	1751916	368085
6611	1752109	367805
6612	1752305	367525
6613	1752485	367242
6614	1752657	366958
6615	1752870	366682
6616	1753065	366403
6617	1753259	366123
6618	1753433	365839
6619	1753607	365555
6620	1753801	365275
6621	1754059	365009
6622	1754243	364727
6623	1754456	364452
6624	1754628	364168
6625	1754837	363891
6626	1755060	363618
6627	1755242	363336
6628	1755417	363052
6629	1755625	362776
6630	1755836	362500
6631	1755987	362212
6632	1756157	361927
6633	1756348	361647
6634	1756562	361372
6635	1756751	361092
6636	1756914	360806
6637	1757168	360539
6638	1757345	360257
6639	1757519	359973
6640	1757719	359695
6641	1757925	359419
6642	1758133	359143
6643	1758282	358854
6644	1758505	358581
6645	1758726	358308
6646	1758923	358029
6647	1759097	357746
6648	1759280	357465
6649	1759493	357190
6650	1759666	356907
6651	1759922	356640
6652	1760106	356360
6653	1760291	356079
6654	1760495	355802
6655	1760683	355522
6656	1760853	355239
6657	1761084	354967
6658	1761277	354688
6659	1761466	354409
6660	1761668	354132
6661	1761877	353856
6662	1762077	353579
6663	1762255	353297
6664	1762421	353013
6665	1762585	352728
6666	1762816	352457
6667	1762993	352175
6668	1763182	351896
6669	1763349	351612
6670	1763503	351326
6671	1763717	351051
6672	1763945	350780
6673	1764128	350499
6674	1764333	350223
6675	1764535	349946
6676	1764753	349673
6677	1764948	349395
6678	1765130	349114
6679	1765313	348834
6680	1765530	348560
6681	1765730	348283
6682	1765930	348006
6683	1766074	347719
6684	1766245	347436
6685	1766424	347155
6686	1766630	346879
6687	1766818	346600
6688	1767023	346325
6689	1767223	346048
6690	1767398	345766
6691	1767610	345492
6692	1767794	345212
6693	1768006	344938
6694	1768171	344654
6695	1768390	344381
6696	1768580	344103
6697	1768775	343825
6698	1768968	343547
6699	1769185	343274
6700	1769393	342999
6701	1769633	342731
6702	1769792	342446
6703	1770002	342172
6704	1770166	341889
6705	1770347	341608
6706	1770545	341332
6707	1770737	341054
6708	1770885	340768
6709	1771081	340491
6710	1771345	340227
6711	1771540	339949
6712	1771717	339669
6713	1771904	339390
6714	1772100	339113
6715	1772273	338832
6716	1772523	338565
6717	1772703	338286
6718	1772876	338004
6719	1773103	337733
6720	1773302	337457
6721	1773507	337182
6722	1773687	336903
6723	1773854	336620
6724	1774065	336346
6725	1774295	336076
6726	1774517	335805
6727	1774700	335526
6728	1774901	335250
6729	1775106	334975
6730	1775283	334695
6731	1775479	334418
6732	1775704	334147
6733	1775901	333871
6734	1776121	333599
6735	1776319	333323
6736	1776500	333044
6737	1776697	332768
6738	1776883	332489
6739	1777075	332212
6740	1777242	331931
6741	1777429	331653
6742	1777605	331373
6743	1777798	331096
6744	1778002	330821
6745	1778206	330547
6746	1778412	330272
6747	1778607	329996
6748	1778801	329719
6749	1778982	329441
6750	1779205	329170
6751	1779435	328900
6752	1779641	328626
6753	1779859	328354
6754	1780017	328071
6755	1780268	327805
6756	1780383	327514
6757	1780639	327249
6758	1780799	326967
6759	1781006	326693
6760	1781179	326413
6761	1781359	326134
6762	1781560	325859
6763	1781729	325579
6764	1781936	325305
6765	1782136	325030
6766	1782334	324755
6767	1782500	324474
6768	1782682	324195
6769	1782829	323911
6770	1783024	323635
6771	1783228	323361
6772	1783412	323083
6773	1783591	322805
6774	1783785	322529
6775	1783987	322255
6776	1784176	321978
6777	1784371	321702
6778	1784530	321420
6779	1784710	321142
6780	1784900	320866
6781	1785114	320594
6782	1785292	320315
6783	1785528	320047
6784	1785715	319770
6785	1785921	319497
6786	1786101	319219
6787	1786295	318943
6788	1786512	318672
6789	1786703	318396
6790	1786918	318124
6791	1787111	317849
6792	1787302	317573
6793	1787495	317297
6794	1787687	317021
6795	1787849	316740
6796	1788051	316466
6797	1788228	316188
6798	1788420	315913
6799	1788620	315638
6800	1788827	315366
6801	1789044	315094
6802	1789244	314820
6803	1789454	314548
6804	1789634	314270
6805	1789787	313988
6806	1789970	313711
6807	1790164	313436
6808	1790356	313161
6809	1790571	312889
6810	1790763	312614
6811	1790963	312340
6812	1791151	312064
6813	1791389	311797
6814	1791575	311521
6815	1791770	311246
6816	1791950	310969
6817	1792105	310687
6818	1792304	310413
6819	1792495	310138
6820	1792696	309865
6821	1792898	309591
6822	1793042	309308
6823	1793256	309037
6824	1793525	308775
6825	1793670	308492
6826	1793840	308213
6827	1794044	307940
6828	1794225	307664
6829	1794416	307389
6830	1794599	307112
6831	1794815	306841
6832	1795001	306566
6833	1795198	306292
6834	1795387	306016
6835	1795560	305739
6836	1795756	305465
6837	1796058	305209
6838	1796248	304934
6839	1796440	304659
6840	1796645	304387
6841	1796864	304117
6842	1797043	303840
6843	1797251	303568
6844	1797475	303299
6845	1797699	303030
6846	1797890	302755
6847	1798087	302481
6848	1798330	302216
6849	1798482	301935
6850	1798673	301660
6851	1798834	301380
6852	1799103	301119
6853	1799306	300846
6854	1799523	300576
6855	1799701	300300
6856	1799888	300025
6857	1800069	299749
6858	1800273	299476
6859	1800483	299205
6860	1800669	298930
6861	1800846	298653
6862	1800999	298373
6863	1801178	298097
6864	1801377	297824
6865	1801572	297550
6866	1801786	297280
6867	1801991	297008
6868	1802177	296733
6869	1802345	296455
6870	1802551	296184
6871	1802725	295907
6872	1802888	295628
6873	1803097	295357
6874	1803292	295084
6875	1803502	294813
6876	1803660	294534
6877	1803870	294263
6878	1804075	293991
6879	1804285	293720
6880	1804460	293444
6881	1804655	293171
6882	1804823	292893
6883	1805036	292623
6884	1805271	292357
6885	1805416	292075
6886	1805597	291800
6887	1805779	291525
6888	1805994	291255
6889	1806200	290984
6890	1806404	290712
6891	1806581	290437
6892	1806782	290165
6893	1806996	289895
6894	1807192	289622
6895	1807422	289355
6896	1807599	289079
6897	1807819	288810
6898	1808031	288540
6899	1808255	288272
6900	1808447	287999
6901	1808663	287730
6902	1808850	287456
6903	1809035	287181
6904	1809109	286889
6905	1809296	286616
6906	1809493	286343
6907	1809622	286060
6908	1809785	285783
6909	1810024	285517
6910	1810213	285244
6911	1810465	284980
6912	1810656	284707
6913	1810786	284424
6914	1810973	284151
6915	1811171	283879
6916	1811430	283617
6917	1811615	283343
6918	1811810	283070
6919	1811990	282796
6920	1812210	282527
6921	1812370	282250
6922	1812566	281978
6923	1812805	281712
6924	1813012	281442
6925	1813193	281167
6926	1813358	280891
6927	1813558	280619
6928	1813757	280348
6929	1813953	280076
6930	1814157	279805
6931	1814350	279533
6932	1814534	279259
6933	1814729	278987
6934	1814933	278717
6935	1815127	278445
6936	1815314	278171
6937	1815493	277897
6938	1815729	277632
6939	1815931	277361
6940	1816135	277090
6941	1816278	276811
6942	1816466	276538
6943	1816651	276264
6944	1816866	275996
6945	1817029	275719
6946	1817237	275450
6947	1817424	275177
6948	1817607	274903
6949	1817778	274628
6950	1817980	274357
6951	1818117	274077
6952	1818298	273803
6953	1818492	273532
6954	1818657	273256
6955	1818860	272985
6956	1819090	272719
6957	1819282	272447
6958	1819473	272175
6959	1819662	271903
6960	1819839	271629
6961	1820025	271356
6962	1820253	271090
6963	1820456	270820
6964	1820664	270550
6965	1820877	270282
6966	1821043	270006
6967	1821245	269736
6968	1821431	269464
